0_normal,1_benign_lesion,2_malignant
0.004248770498417114,0.0009072107462223926,0.00863726797664358
0.0036777276681744225,0.0002216376359719622,0.004245357254990125
0.0033665344224000438,0.00010947642959179765,0.0037086157812214874
0.0029351280203347685,0.00025100546741600835,0.005523914919909966
0.0029282529436151132,0.0007292589955540379,0.009884142939717854
0.0024821887593446047,0.0017927215986069578,0.016753557666270406
0.0026109760293920358,0.00191051347774155,0.026315887979051506
0.0027220280347390506,0.0017266830252557694,0.0284121575141592
0.0027481445557930562,0.001068477315510183,0.020608787582727543
0.0034737408129293106,0.00023864474861224228,0.0140285869642732
0.004120911955000517,-0.0014515006151687257,0.00962917680374726
0.0038860196837788787,-0.0023528760435000667,0.006036998994167272
0.003981580232350189,-0.002313466288880252,0.006715456138911406
0.003630287309037053,-0.0017492647165142851,0.01025485892963548
0.002931121453923697,-0.0009730965387797471,0.013356339113962437
0.0027744718787276663,-0.00048470810270117204,0.018466151133931376
0.0029161932360862396,-0.00039911920648757235,0.031893086878280595
0.0032435041862669055,-0.0002623782550379476,0.03573015123066116
0.0037671835468784617,-0.0006354678524098979,0.030111895530956955
0.003990524938457099,-0.0009663653600154207,0.025942905935028526
0.003781001832607325,-0.001676955571446931,0.03020623326989526
