names,scores,logfoldchanges,pvals,pvals_adj
AC008592.4,10.536977,7.4440646,5.834412343628485e-26,1.3931446309319088e-25
AP001099.1,7.6581798,7.4438696,1.885868675178426e-14,4.120889594348004e-14
AC107021.1,18.1214,7.440652,2.160229911134602e-73,6.237566175398925e-73
AC036108.1,14.649444,7.423232,1.3582331922276444e-48,3.618279311365118e-48
AL596223.1,11.684122,7.4183426,1.5365893091641652e-31,3.7977470957162536e-31
GABBR2,15.986285,7.4155555,1.592481580635083e-57,4.3822552489193927e-57
TTC6,12.489954,7.4104886,8.470232072819543e-36,2.1356382608466625e-35
AL139095.4,20.938265,7.4064255,2.4003918533283943e-97,7.378325328280158e-97
AC099329.3,10.107515,7.404473,5.116535433542226e-24,1.206895849129339e-23
KLRG2,11.172364,7.402204,5.56787854666402e-29,1.3551426150415272e-28
AC015853.3,20.529703,7.401143,1.1688480524902163e-93,3.5616637075674425e-93
FIGNL2,28.112005,7.3984056,6.987672473287741e-174,2.4801198093291704e-173
BBOX1-AS1,57.44243,7.394492,0.0,0.0
SLC14A2,56.049034,7.387404,0.0,0.0
LINC00858,17.312551,7.38704,3.782743117009145e-67,1.0729459633587556e-66
LIX1-AS1,51.34309,7.3834567,0.0,0.0
AC097515.1,22.149765,7.3821406,1.0486582532954271e-108,3.3109032631042408e-108
AC091167.6,8.905152,7.3792224,5.331286359641166e-19,1.2121411010178907e-18
CYP8B1,31.60953,7.3758845,2.7310851825746678e-219,1.0309209439016993e-218
AC006378.1,7.6492124,7.369967,2.022143672994412e-14,4.417362232839546e-14
AC138956.2,14.309297,7.3602076,1.914409328281235e-46,5.0543144804778604e-46
CLEC4F,11.626662,7.358613,3.0166427759405294e-31,7.444547983747604e-31
AL353768.1,13.261986,7.3548274,3.84576301630767e-40,9.894178591354373e-40
AC004253.1,32.708176,7.35308,1.1949860855994535e-234,4.588212080061353e-234
FAM189A1,70.78227,7.3471537,0.0,0.0
AC004594.1,31.232962,7.337707,3.8036907694775376e-214,1.426867230979061e-213
AL136988.2,11.547097,7.336322,7.6355836209258365e-31,1.8786767565900678e-30
AP001767.3,11.576613,7.3351846,5.41429734327865e-31,1.3332571760091606e-30
UFL1-AS1,55.25248,7.3328176,0.0,0.0
SLC8A1-AS1,82.239456,7.3300767,0.0,0.0
LINC00843,48.911552,7.3279185,0.0,0.0
AC091153.2,17.7363,7.327742,2.199483059102608e-70,6.301002593645714e-70
MYO16-AS1,9.738744,7.3161535,2.060862353672026e-22,4.814657065184725e-22
PCCA-AS1,27.431116,7.313854,1.1672654445054388e-165,4.0859825244482703e-165
SLC14A2-AS1,13.302863,7.313367,2.2277022528193634e-40,5.7363138756327e-40
AC006206.2,11.142932,7.308899,7.752398760749689e-29,1.8855805568317133e-28
AC020611.2,34.611416,7.30758,1.7014676320417344e-262,6.74420660056274e-262
EFCAB14-AS1,11.012423,7.307339,3.329294882663281e-28,8.065141746107194e-28
AC012363.1,24.28431,7.306177,2.871733116175635e-130,9.449774785008523e-130
NUCB1-AS1,21.509562,7.302324,1.2669448203440034e-102,3.946922728637875e-102
PDE10A,129.81775,7.3021674,0.0,0.0
AC098617.1,36.635883,7.301011,7.678919635579754e-294,3.139829643293688e-293
AC104002.3,7.1647077,7.291271,7.79527683126538e-13,1.675238518501322e-12
LBP,83.63819,7.2902727,0.0,0.0
AC002429.2,69.913376,7.2885637,0.0,0.0
GCNT7,13.149521,7.2864776,1.71257024102532e-39,4.3907101248027175e-39
AC019130.1,25.065699,7.2848125,1.1772944920874567e-138,3.9336395509552615e-138
AC097478.1,14.2699795,7.2820435,3.366763012148301e-46,8.877624051142006e-46
AL157871.1,20.511978,7.2798595,1.6831141853026254e-93,5.12659741021006e-93
UBOX5-AS1,25.267626,7.2642775,7.251021730760044e-141,2.4357032386457064e-140
AC084871.2,11.284488,7.2628307,1.5655063645599187e-29,3.823771955786137e-29
LINC01781,94.93381,7.260932,0.0,0.0
AC093110.1,29.49469,7.244837,3.367679745322215e-191,1.2262340675630705e-190
DSCAM,19.8074,7.2413855,2.570223993836646e-87,7.697638391277501e-87
AC099314.1,24.90758,7.2358904,6.158424953430236e-137,2.0518818557463035e-136
HS3ST4,9.884734,7.2357802,4.848648810667792e-23,1.1368050764511306e-22
AC109462.1,15.447297,7.2342925,7.867408331650094e-54,2.133375280382252e-53
AC091132.2,7.414356,7.2327714,1.2221685988915368e-13,2.6502157971263825e-13
AC108449.1,40.435024,7.2309284,0.0,0.0
SYNPR,13.983407,7.230325,1.9683483058662541e-44,5.150671286861363e-44
MKRN3,27.465874,7.2273245,4.490420893211305e-166,1.5733522659768608e-165
AC117383.1,8.355672,7.226846,6.506117006127864e-17,1.4537351331034794e-16
TBX18,41.576622,7.226387,0.0,0.0
AC053527.1,66.0542,7.221843,0.0,0.0
WFDC10B,20.495165,7.2160897,2.3777572640802114e-93,7.239423858984291e-93
SIM2,78.6706,7.212189,0.0,0.0
PCDH15,13.046746,7.1949925,6.632013371642471e-39,1.6960539955365217e-38
AC244131.2,52.60802,7.1911354,0.0,0.0
AP000919.3,22.303549,7.1894355,3.4132365753408315e-110,1.081120627156653e-109
TPTEP2-CSNK1E,156.16464,7.186389,0.0,0.0
AC104123.1,48.861828,7.1861587,0.0,0.0
AP002989.1,9.825459,7.1856,8.747485401593183e-23,2.0471805667225131e-22
KCNMB2-AS1,126.2415,7.1788454,0.0,0.0
AL358394.1,8.569818,7.178352,1.0364879743884966e-17,2.3330657735873392e-17
AC109597.1,10.116133,7.17755,4.6856363399707885e-24,1.1056963490437702e-23
AC100793.3,10.225541,7.171737,1.5237496873236336e-24,3.6057639447605494e-24
AC091045.1,31.169357,7.162532,2.7731328454387623e-213,1.0390891121152983e-212
AC007347.1,12.725497,7.161525,4.267503329892612e-37,1.0827336827195535e-36
FAM47E-STBD1,6.6186347,7.155698,3.6253156985222655e-11,7.629931763763274e-11
ZIC2,21.042337,7.14815,2.687944276631922e-98,8.275124529706073e-98
AC113414.1,79.914696,7.146535,0.0,0.0
AC096887.1,14.648374,7.136895,1.379792721858798e-48,3.675381479026728e-48
AC005842.1,10.257445,7.1322703,1.0956685305769015e-24,2.595467006893623e-24
AC068389.4,16.50112,7.1320667,3.601481811397171e-61,1.0023728359147829e-60
AL163636.1,7.7876463,7.128433,6.826895869264573e-15,1.498314641541307e-14
AC010636.2,14.27465,7.1262445,3.1486845570366993e-46,8.304068497748837e-46
LINC01629,12.701577,7.1063743,5.794974038372084e-37,1.4683849609844487e-36
AC011853.2,8.522874,7.099311,1.5564283871882424e-17,3.4994160403280645e-17
ESRRB,9.316953,7.09252,1.1973005985823175e-20,2.76156265532577e-20
AL024508.1,16.93032,7.091976,2.6891404286462424e-64,7.556410396605151e-64
GPR78,10.63953,7.0895734,1.951106273851477e-26,4.672844141673489e-26
AC105411.1,23.207605,7.0849524,3.8153191334424303e-119,1.2282391149084811e-118
AC009060.1,39.1142,7.079789,0.0,0.0
TCF24,22.63155,7.0709763,2.1201827560601976e-113,6.760500678809808e-113
AKR1B15,14.695851,7.0691676,6.853150079888874e-49,1.8276304692415647e-48
COL25A1,149.22162,7.0661716,0.0,0.0
TMEM132B,132.42966,7.0552883,0.0,0.0
WDR88,11.631095,7.0550456,2.86400121860487e-31,7.069627684142925e-31
AC005786.3,43.164722,7.0509706,0.0,0.0
LINC02257,27.842812,7.0446434,1.3162070128698869e-170,4.648121632390308e-170
TH2LCRR,17.561846,7.0358233,4.82799330725504e-69,1.3770949711507902e-68
USH1C,63.26466,7.033075,0.0,0.0
AC093151.3,10.254625,7.023113,1.1281227617478742e-24,2.671703035882166e-24
AC092574.2,23.306332,7.0166416,3.824002231792026e-120,1.23358953358989e-119
SCGB2B2,69.949104,7.016431,0.0,0.0
NPIPB12,6.750804,7.012429,1.4702823711502647e-11,3.112361177065757e-11
GLRA1,9.908739,7.0067616,3.814301370792433e-23,8.950045250655585e-23
MDC1-AS1,8.358804,7.0026484,6.335733684976039e-17,1.4160930647694705e-16
CITED1,33.977577,7.002561,4.777013622571415e-253,1.8776149643888446e-252
GSG1L,27.923183,7.0022655,1.3957747935555284e-171,4.935013129034333e-171
AC010168.1,50.656742,7.0017185,0.0,0.0
CCSER1,223.58401,6.9879055,0.0,0.0
LGSN,57.158825,6.986231,0.0,0.0
AP001011.1,99.418465,6.9844384,0.0,0.0
AC112722.1,26.953522,6.9826345,5.1869978026215534e-160,1.79884961962906e-159
AC017101.1,42.30823,6.982108,0.0,0.0
LINC02341,10.192936,6.9816484,2.1322636862266876e-24,5.041696425196099e-24
LINC02112,20.79273,6.9796095,5.036284868803868e-96,1.544676902531972e-95
DOCK3,68.36043,6.9792433,0.0,0.0
HORMAD1,33.975704,6.97837,5.091058826089485e-253,2.0007847635669749e-252
AC023389.1,53.939068,6.974722,0.0,0.0
SNTG1,10.520281,6.9728,6.966554862766693e-26,1.6621343225135366e-25
AC107068.2,37.463,6.9641223,3.689663628968069e-307,1.5281313739611093e-306
AC005162.3,69.677956,6.960153,0.0,0.0
FP325318.1,13.794467,6.9584346,2.75178058683803e-43,7.1708507526762285e-43
LINC01482,79.159386,6.955681,0.0,0.0
LINC01301,107.91606,6.954406,0.0,0.0
AL359644.1,44.795567,6.946785,0.0,0.0
AC119150.1,35.125683,6.939433,2.7336021786129696e-270,1.0907076386223617e-269
CALCB,28.494547,6.933513,1.3686141469748227e-178,4.8916939917897016e-178
AL449266.1,33.011395,6.932657,5.574790548647095e-239,2.1527862547606736e-238
AC010976.1,38.2257,6.9323316,0.0,0.0
AC008781.2,17.826656,6.9315796,4.389039004668644e-71,1.2601684181610604e-70
TMEFF2,8.266011,6.927779,1.38515071414779e-16,3.087289651202675e-16
AC107419.1,6.8235,6.917686,8.884877366675348e-12,1.8860644715543312e-11
AC027698.1,9.323764,6.9168324,1.122849509237916e-20,2.5910561856525482e-20
MIR548A1HG,28.956984,6.913064,2.2919815857739812e-184,8.265016024899947e-184
AL031668.1,7.5870056,6.90008,3.2738281626250553e-14,7.138985795474662e-14
AC104316.1,33.06535,6.8982835,9.360807891683272e-240,3.61812378326449e-239
AL355076.2,8.78968,6.8955917,1.4998721341706154e-18,3.4002168065452382e-18
AP002336.2,81.30283,6.8926783,0.0,0.0
FIRRE,22.775696,6.889263,7.986371066466589e-115,2.5523543029519302e-114
AC097059.1,14.165603,6.887615,1.4957751244321712e-45,3.933586198635855e-45
CNBD1,9.802764,6.88087,1.095463298260902e-22,2.563111575758215e-22
IGF2BP2-AS1,34.659065,6.880836,3.261890990031744e-263,1.2936293437501663e-262
AL645465.1,50.894016,6.8804746,0.0,0.0
TRIM71,21.077833,6.8788786,1.2706821213603396e-98,3.915196477855888e-98
UNC13C,39.634632,6.8756037,0.0,0.0
AC068051.1,50.318073,6.8732457,0.0,0.0
AC009975.1,8.416921,6.86964,3.865082910725621e-17,8.659122855149653e-17
AL161725.1,12.1185255,6.868668,8.426175151680262e-34,2.106722142317485e-33
COL4A4,141.13004,6.865733,0.0,0.0
AC079385.1,11.04769,6.865462,2.2492789405269945e-28,5.456885237739249e-28
AC116424.1,8.964482,6.8647413,3.1174307357487907e-19,7.101575995268208e-19
AC127526.1,21.795109,6.8593063,2.581786380115499e-105,8.101174349677046e-105
C9orf41-AS1,16.995237,6.853317,8.90677514828219e-65,2.5065955411109605e-64
AC008761.1,7.410387,6.8532624,1.2593130803266335e-13,2.7303608856127376e-13
TAC4,18.89019,6.8428307,1.3734839032798467e-79,4.02890430752497e-79
C3orf67-AS1,19.221537,6.8421283,2.4442019250424095e-82,7.226399964607765e-82
AC069277.1,32.552635,6.8394375,1.9216289624041793e-232,7.355243455579444e-232
AC006547.1,19.564358,6.835225,3.112958572550429e-85,9.267634504225645e-85
AC007040.2,23.850037,6.833848,1.0117318046998218e-125,3.2979843462618105e-125
SGCZ,12.680229,6.8315773,7.610915961926764e-37,1.9273677073638398e-36
ALOX12,16.084808,6.827929,3.260552067475546e-58,8.995992016495644e-58
ADGRB1,18.111347,6.827817,2.5932031222921378e-73,7.484097752275883e-73
AL391361.2,43.045784,6.816516,0.0,0.0
PITX2,17.288586,6.816276,5.7342233803539526e-67,1.6247516448076397e-66
AP003174.1,20.751932,6.8131676,1.1776232502022854e-95,3.605143539132645e-95
LINC01697,6.637943,6.8072433,3.18090789470448e-11,6.699872334566569e-11
SLC26A5,38.579704,6.8000445,0.0,0.0
AL157931.1,145.50816,6.7983704,0.0,0.0
AC117834.1,39.430584,6.7838297,0.0,0.0
AL589740.1,11.65985,6.7827787,2.0440173572265524e-31,5.048919494680058e-31
AP001266.2,8.619985,6.780877,6.696313679151196e-18,1.5099430585318786e-17
MEI4,6.613057,6.7806625,3.76463345304055e-11,7.921449755471529e-11
NPIPA8,7.6867085,6.779524,1.5096872688890278e-14,3.302004196865293e-14
AL022097.1,16.790623,6.778376,2.858338956812176e-63,8.00291546360705e-63
C21orf91-OT1,10.65007,6.773432,1.7423389211911926e-26,4.1742064207996036e-26
PRKX-AS1,15.47745,6.7687364,4.9261030880607656e-54,1.3375121753441929e-53
GOLGA6L7,8.3068905,6.7612424,9.824271572477498e-17,2.191830912173319e-16
TMEM163,77.06354,6.7584167,0.0,0.0
B4GALT4-AS1,14.145874,6.7524548,1.980402173371434e-45,5.206202811328981e-45
AC091551.1,14.835669,6.749352,8.614185516031214e-50,2.3047648662535267e-49
RBP2,13.735376,6.7476482,6.233144997618775e-43,1.6222877822993338e-42
AC093334.1,10.107224,6.7453685,5.1317646556118656e-24,1.2103914559122874e-23
SPDYE2,26.767103,6.743775,7.8083544103446e-158,2.7000082639048715e-157
PRIMA1,85.3825,6.723282,0.0,0.0
AC116337.3,7.857591,6.7154756,3.9159168416744264e-15,8.612917051589887e-15
PRSS51,11.231139,6.711101,2.8675738724274967e-29,6.99252324135293e-29
DLEU7,27.91286,6.7096715,1.8626831170815843e-171,6.584274891958246e-171
AC008649.2,19.567165,6.7082973,2.9461610615205857e-85,8.773712802208843e-85
AL031283.2,27.384188,6.7039704,4.2317281550785206e-165,1.4800773708334563e-164
AC002066.1,25.82301,6.702903,4.89165824461586e-147,1.663986498830853e-146
AL365356.1,36.68902,6.702328,1.0930901486902826e-294,4.473867233655446e-294
AL451070.1,14.478542,6.7011337,1.6557103442968134e-47,4.394492761736913e-47
GRIP1,239.1831,6.698398,0.0,0.0
AC055811.1,17.091831,6.6934934,1.7072640227774145e-65,4.815694583304713e-65
AC008840.1,8.382299,6.6922607,5.1903678604517514e-17,1.1608843665768402e-16
PROK2,29.126377,6.689659,1.6641335928436924e-186,6.018599509696783e-186
AL133297.2,18.438652,6.679442,6.43251114933105e-76,1.869606833068365e-75
LINC02086,7.080127,6.678505,1.4402273480627419e-12,3.0845600223594985e-12
SLC19A3,53.27493,6.6773953,0.0,0.0
FAM155A,251.24533,6.6752143,0.0,0.0
AL049875.1,20.93193,6.674883,2.7416849699050287e-97,8.425638168518629e-97
CSMD1,70.69483,6.6730895,0.0,0.0
AC011306.1,8.541355,6.6692495,1.326573556526812e-17,2.984436776187472e-17
AC021231.1,69.18248,6.664465,0.0,0.0
AC009542.1,44.28204,6.663445,0.0,0.0
AC024267.4,15.542477,6.6535916,1.7893238791551377e-54,4.867686241497118e-54
TSPAN16,7.2110286,6.6328535,5.553077242735842e-13,1.1952067855538588e-12
AC073342.1,15.944761,6.621226,3.098197612964606e-57,8.513844733933074e-57
Z94721.1,70.3659,6.619251,0.0,0.0
ADGRF4,70.29021,6.60907,0.0,0.0
AC092650.1,10.693966,6.6082983,1.0862471658302846e-26,2.6057578234742734e-26
AC099489.1,54.330254,6.606077,0.0,0.0
GPC5,28.852966,6.605774,4.650892597879591e-183,1.6742759772691004e-182
COLEC10,14.820194,6.604285,1.0846982454024996e-49,2.900845787605127e-49
CSGALNACT1,201.04382,6.6033134,0.0,0.0
AL138921.1,8.513867,6.6032867,1.6822670758404867e-17,3.7809077364768685e-17
AC024901.1,40.289185,6.5997977,0.0,0.0
AC073957.1,9.008885,6.597733,2.0816114187281752e-19,4.749284184118289e-19
AL133480.1,15.096294,6.5965986,1.712941253819531e-51,4.610623938136063e-51
AC073569.2,25.89512,6.595889,7.558274438974877e-148,2.5746434904017546e-147
CPNE8,222.71553,6.5906663,0.0,0.0
AC055733.2,19.032736,6.5885577,9.135502717182079e-81,2.6885728048473866e-80
IL1RAPL1,19.13879,6.5879483,1.2002528673516342e-81,3.5415135064841887e-81
AL121761.1,75.27904,6.5751724,0.0,0.0
LINC01695,23.451555,6.5735393,1.2744498741494566e-121,4.120716608303236e-121
AL139021.1,21.870552,6.57339,4.955484127713152e-106,1.5569256973227936e-105
LINC02398,15.726735,6.564424,9.919545938637665e-56,2.710253437897578e-55
LANCL1-AS1,17.501595,6.564263,1.3931398710678307e-68,3.968305237063088e-68
AC120193.1,34.05069,6.559136,3.964726640221861e-254,1.560005032455051e-253
AC244021.1,8.360087,6.5534396,6.267172571314414e-17,1.4008750740361414e-16
AC124319.2,134.2268,6.551625,0.0,0.0
GALNTL6,12.076448,6.5515685,1.406645090178861e-33,3.5145299528709503e-33
TERB1,9.97684,6.550425,1.9249900225783755e-23,4.5251516770211295e-23
CCDC144NL-AS1,30.563343,6.549486,3.7597064462457904e-205,1.3935500358684348e-204
AC012213.1,9.296248,6.546563,1.4548927055946326e-20,3.353077467900531e-20
AC011313.1,17.348377,6.5412016,2.0289793442485326e-67,5.76057687103732e-67
ITGB5-AS1,14.331833,6.540466,1.3841865342423598e-46,3.6590303783167926e-46
IGSF23,14.2922535,6.537542,2.4456542115840618e-46,6.455145590639734e-46
AC126768.2,13.679565,6.534506,1.3449386409218635e-42,3.4976695787250226e-42
AC006547.2,7.1121225,6.527514,1.1427162122388802e-12,2.450930400015553e-12
AC010261.2,7.907987,6.526779,2.6158349527808085e-15,5.759439767045726e-15
USH2A,10.593869,6.526235,3.181631715351607e-26,7.608809892641152e-26
AL596220.1,16.277155,6.525442,1.4337998545236012e-59,3.971867702071477e-59
AL078590.3,44.053055,6.5236225,0.0,0.0
ZRANB2-AS1,23.053942,6.522195,1.3429298714459678e-117,4.30863962448929e-117
AC016576.1,9.420613,6.5219884,4.4845926209818535e-21,1.0387482947493461e-20
CACNA2D3,108.84851,6.5209227,0.0,0.0
DACH2,7.1382847,6.5203705,9.450285258276292e-13,2.028987375868103e-12
ARHGAP6,129.64507,6.5191374,0.0,0.0
FLT3,17.923208,6.518923,7.771495386793127e-72,2.2348062982958517e-71
AC104134.1,8.216873,6.5181103,2.0887832324869044e-16,4.648561975683042e-16
PRKN,179.02937,6.5124474,0.0,0.0
THRB,194.50734,6.5091953,0.0,0.0
AC073333.1,6.5894914,6.5025992,4.413363255944434e-11,9.279878734551348e-11
MNX1,62.904324,6.490538,0.0,0.0
AC100763.1,12.917438,6.488417,3.5889696501766926e-38,9.149812118597749e-38
AC007099.1,9.155149,6.48562,5.428280137683904e-20,1.2438667840909886e-19
LINC02389,16.68864,6.4819975,1.5853911448137304e-62,4.429614959442659e-62
PLS3-AS1,21.334415,6.471057,5.442070981182199e-101,1.6880709671671255e-100
FAM182B,43.409103,6.4680896,0.0,0.0
AC118555.1,7.2155786,6.4606423,5.370521546778592e-13,1.1559989888211372e-12
AC087276.2,9.16822,6.4601135,4.808940001371e-20,1.102375393886707e-19
AC090971.2,22.198654,6.455935,3.5388063879435037e-109,1.1184946230972028e-108
FAM160A1,185.2024,6.4495177,0.0,0.0
AC001226.2,39.96926,6.449389,0.0,0.0
AL049569.1,8.2754,6.443,1.2802518500077332e-16,2.8543478392395893e-16
CHRNB4,11.740787,6.441487,7.875043200295332e-32,1.9497780305585742e-31
AC099489.3,7.69331,6.440967,1.4337682837003637e-14,3.136932460374286e-14
AP000462.1,22.125217,6.4379435,1.807674849689653e-108,5.7048881384349096e-108
C5orf66,59.685753,6.4325256,0.0,0.0
INO80-AS1,16.172976,6.423947,7.822708890164923e-59,2.1617498926312014e-58
SAA2-SAA4,7.448175,6.423488,9.464041976247357e-14,2.0541944840763282e-13
AC008581.2,14.003112,6.4203286,1.4919302758077377e-44,3.906428537382736e-44
MACROD2,236.18405,6.4191318,0.0,0.0
AC015923.1,38.029026,6.4129605,0.0,0.0
AP003110.1,9.568961,6.4083314,1.0798507163987665e-21,2.511458742636495e-21
LINC01060,8.801434,6.396077,1.3507997301532129e-18,3.063915510517273e-18
AP000897.2,19.2528,6.391091,1.3373687329510183e-82,3.955975025948469e-82
AC087286.2,45.68561,6.3904285,0.0,0.0
AC010320.2,13.223028,6.3874445,6.460906604992771e-40,1.659770091739335e-39
DENND5B,217.37868,6.387114,0.0,0.0
C2CD6,34.21351,6.38404,1.5226588309959442e-256,6.007229830235168e-256
AC139149.1,8.332179,6.383624,7.936767779751929e-17,1.7721947261706954e-16
GSDMC,32.544605,6.375283,2.4961409659205217e-232,9.553012276261406e-232
LINC01376,106.789024,6.3726063,0.0,0.0
AC090772.1,8.1963825,6.36527,2.4772928493314627e-16,5.507789326965674e-16
NOP53-AS1,7.385234,6.364319,1.5218574274044938e-13,3.2974135909644657e-13
FOXP2,23.132614,6.362455,2.175472922830483e-118,6.98963283768732e-118
AL390957.1,51.35578,6.3603983,0.0,0.0
AC007533.1,17.778368,6.3595514,1.0396231755535589e-70,2.981747511081643e-70
LINC02240,8.792666,6.3573346,1.4605174232468266e-18,3.31125370506555e-18
AC024230.1,236.40025,6.354405,0.0,0.0
ANKRD34B,41.514744,6.342999,0.0,0.0
CA5A,32.035057,6.340883,3.545245188049487e-225,1.3452980005538595e-224
AC123912.4,9.24243,6.3371987,2.409622913340902e-20,5.540031503500221e-20
BICRA-AS1,17.612322,6.3335333,1.9814607179416358e-69,5.655024161671645e-69
KCNJ16,97.66671,6.333219,0.0,0.0
BICC1,246.60919,6.3312635,0.0,0.0
AC090772.2,17.361164,6.3310337,1.6239774279013485e-67,4.612045917092405e-67
AL445426.1,7.081801,6.3302555,1.422927749454874e-12,3.0481723932827297e-12
AP003063.1,9.597964,6.325727,8.153881093125517e-22,1.8974319044916983e-21
GGT2,69.596375,6.3250074,0.0,0.0
MKL1,234.23473,6.318127,0.0,0.0
VCAN-AS1,42.625942,6.3165116,0.0,0.0
AIM2,24.183617,6.3133554,3.30903141966551e-129,1.085368186412557e-128
TBL1XR1-AS1,7.72606,6.3096523,1.1092655444877592e-14,2.4294750076929116e-14
LINC00501,8.152911,6.3071175,3.552661426880746e-16,7.883235041763483e-16
AC006059.1,68.11795,6.3068843,0.0,0.0
CU633967.1,37.190056,6.306743,9.880283675039653e-303,4.0772048200659717e-302
AC011476.3,52.031956,6.3060794,0.0,0.0
SHISA9,36.277428,6.301103,3.672516051961591e-288,1.4925598543135946e-287
DLGAP4-AS1,44.342342,6.29729,0.0,0.0
KCNK9,8.798039,6.2944465,1.392274433572478e-18,3.157746852795336e-18
AL356356.1,16.66648,6.292857,2.2973102158165657e-62,6.415696110560165e-62
PLBD1-AS1,33.533905,6.2879834,1.545465402333639e-246,6.022379695290625e-246
SLC12A3,29.864477,6.287532,5.695148144320987e-196,2.0865722667716963e-195
TDRD10,15.626223,6.2855425,4.825779684702645e-55,1.3151095800043292e-54
SYN3,20.754343,6.2847123,1.120026487295644e-95,3.4291738900819456e-95
