source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Mast,Epithelial,FN1,ITGAV_ITGB6,0.110784456,1.0,0.011906537,0.08946881328924061,-0.6823739161900023,0.023464264,0.52905065,1.0,0.4538674488623544
pDC,Macrophage,COL1A1,CD44,0.72497165,1.0,0.40717906,0.022818135878848622,-1.1459424190144976,0.005227646,0.86788845,1.0,0.4538909263451364
Mast,Macrophage,CSF1,CSF3R,0.39285386,0.0,0.12437372,0.6074683989355703,0.4453515469411258,0.028787475,0.78405154,0.05851709003452131,0.45390984820186214
pDC,Stromal_Fib,APOE,SDC2,0.39215478,1.0,0.10654614,-0.00461516311329907,-0.7626528225823248,0.010240178,0.7706666,1.0,0.45390984820186214
pDC,Endothelial,GSTP1,EGFR,0.70436287,1.0,0.09752656,-0.31168566604407516,-0.45581453073091915,0.005436536,0.7627565,1.0,0.45390984820186214
pDC,NK,SPON2,ITGB2,0.72495806,0.0,0.40285787,0.34364345162315707,0.24246476113615872,0.014662336,0.8672756,0.10112218587023654,0.4539608452592971
Treg,NK,PSEN1,CD44,0.46214157,0.0,0.12438209,0.07651571220832996,0.11987217882800133,0.0039315103,0.78405726,1.0,0.45396346669571985
Stromal_Fib,Mono,HGF,ITGB1,0.5378754,1.0,0.097523965,-0.20455035422017928,-0.34131030416356856,0.0077517037,0.7627542,1.0,0.45396346669571985
B,Mono,GNAS,ADRB2,0.87708366,1.0,0.124389924,-0.07917086708787188,-0.13789203384843432,0.003028797,0.7840626,1.0,0.4540170894118988
Endothelial,CD8T,TIMP2,ITGB1,0.72489774,1.0,0.51145947,-0.5441296513963914,-0.8208118132611323,0.005225433,0.8804211,1.0,0.4540307681993463
Epithelial,Stromal_Fib,EFNA5,EPHB6,0.13432719,0.0,0.011909812,0.1292709517997964,0.1439412246332316,0.034405302,0.52908486,0.3576508795152735,0.4540365616441763
Mono,B,HGF,ITGB1,0.39203224,1.0,0.10475517,-0.28928906262301013,-0.34774823086043777,0.008326476,0.76916504,1.0,0.4540707163505651
CD8T,Macrophage,ACTR2,ADRB2,0.5820971,0.0,0.09750875,0.28724682739518653,0.2500893365787151,0.004315384,0.7627401,0.7428545968317186,0.4540707163505651
SmoothMuscle,Macrophage,ADAM10,TREM2,0.3920204,0.0,0.102428965,0.9250454525241516,0.4315468746922423,0.025008174,0.7671655,0.05851709003452131,0.45412419514464997
Plasma,Stromal_Fib,GNAI2,CAV1,0.72480655,1.0,0.49859422,-0.2361007543828437,-0.47285093907603437,0.0050733723,0.87907356,1.0,0.45417062615578285
Epithelial,Endothelial,CALR,ITGAV,0.8559386,0.0,0.29985765,0.03279100716256611,0.011444510953328851,0.007397551,0.8493413,0.6795633423433483,0.45417062615578285
Treg,NK,TGFB1,TGFBR3,0.40820435,0.0,0.12441178,0.11366994199243377,0.11936037695488622,0.0080550015,0.78407747,0.45087829508488186,0.45417783051679256
Epithelial,SmoothMuscle,COL4A5,ITGA3_ITGB1,0.14719115,0.0,0.011910829,0.12027072612519998,0.08962592993916974,0.020985968,0.52909553,0.38194140632960316,0.4542056969893902
SmoothMuscle,Plasma,VEGFA,ITGB1,0.39199382,1.0,0.109693915,-0.4577650271717653,-0.4108322031889834,0.004431298,0.77322936,1.0,0.454231470111921
Stromal_Fib,Macrophage,APP,PTGER2,0.59812135,0.0,0.0975023,0.1406755692293431,0.18580948147255433,0.0076002767,0.762734,0.5093876922824945,0.454231470111921
Epithelial,Mono,COL4A1,CD93,0.6387852,0.0,0.124428794,0.6062426882715378,0.18115657122141093,0.0122795785,0.7840891,0.16418859974260022,0.454231470111921
SmoothMuscle,Mono,TNFSF12,CD163,0.72477865,0.0,0.4499089,0.9605791649066251,0.8949687074388313,0.041129805,0.8735052,0.05729332368331074,0.4542405611715067
Macrophage,Mono,APOC2,LRP1,0.57619816,0.0,0.09749605,0.9130660420346007,0.475689040876343,0.1756985,0.7627283,0.05851709003452131,0.4542851139302011
CD8T,CD8T,ADAM17,ITGB1,0.39195523,1.0,0.107598044,-0.5304641559997545,-0.5746924440785162,0.0025039325,0.77153355,1.0,0.4542851139302011
Plasma,Endothelial,CALR,ITGA3,0.86574066,0.0,0.29966375,0.2831389148908028,0.3214957156726788,0.016183263,0.84929985,0.11176948871938555,0.45431050021179187
pDC,Epithelial,HSPG2,LRP1,0.1161844,1.0,0.011913939,-0.46891779475601114,-0.7686228825730221,0.001175399,0.5291281,1.0,0.45437482484368785
SmoothMuscle,Macrophage,COL4A2,ITGB5,0.7247158,0.0,0.37831768,0.5849581968643514,0.7210675699802105,0.08727736,0.8636164,0.05851709003452131,0.45438044327630667
Mono,Mono,CALM1,KCNQ1,0.8277925,0.0,0.29965723,0.3719092553563448,0.05230724362310504,0.013587465,0.8492985,0.3096979154513434,0.45438044327630667
Treg,Mast,GNAI2,EDNRB,0.6287323,0.0,0.124476396,0.11196685072474391,0.10456999683225747,0.010423699,0.78412145,0.4036515860259248,0.45439226180969194
SmoothMuscle,pDC,PLAU,IGF2R,0.42362788,0.0,0.09746675,0.49589146393368627,0.3705461059480149,0.024292227,0.7627011,0.05851709003452131,0.45439226180969194
Macrophage,Endothelial,COL6A1,ITGA6,0.69889927,0.0,0.09746537,0.5176615307174657,0.01946086501018407,0.0079718875,0.7626997,0.46008395757635806,0.4544459182864259
Stromal_Fib,B,LGALS9,CD47,0.50541353,0.0,0.12451133,0.19306771533260958,0.12977445889341327,0.0041266717,0.7841451,1.0,0.4544459182864259
Epithelial,Mast,C3,CR1,0.72467613,0.0,0.38874865,1.0396346487185044,1.298897966257886,0.101823926,0.86521024,0.009657575247074042,0.45445039036471935
Mono,SmoothMuscle,COPA,CD74,0.39539933,1.0,0.09745348,-0.13149617286063553,-1.3581370506405512,0.00072194036,0.7626887,1.0,0.4544995789869759
SmoothMuscle,CD4T,COL6A2,ITGA1_ITGB1,0.82802325,0.0,0.29964426,0.1967117201509832,0.1149527208506178,0.018470185,0.84929574,0.21706633544274756,0.45452034147669806
Treg,Mono,GNAS,ADRB2,0.8779233,1.0,0.12451425,-0.07800501556165645,-0.10202187554906442,0.0030318242,0.78414714,1.0,0.45452641092123414
NK,Mono,FN1,C5AR1,0.51367146,0.0,0.12451425,0.7408434468986593,0.02440110035282017,0.014437774,0.7841472,0.3786675801810052,0.45452641092123414
CD4T,Stromal_Fib,PSEN1,NOTCH3,0.10920741,1.0,0.011914022,-0.12343273768186022,-0.22891262018726571,0.0024629415,0.5291289,1.0,0.4545439452072352
pDC,Mono,SCT,ADRB2,0.6951365,0.0,0.09744871,7.398401011032648,1.189175050224412,0.045211013,0.76268435,0.010723629953364339,0.45455309144835365
Epithelial,SmoothMuscle,PSEN1,NOTCH3,0.8896194,0.0,0.29961425,1.636501862033218,1.2656427550529672,0.06193814,0.8492893,0.013103787707529586,0.454590296611911
Mono,Plasma,TNFSF13B,TNFRSF13C,0.72465897,0.0,0.30373415,1.9228772997631647,1.179412084016787,0.06596033,0.85016125,0.010131864419169731,0.454590296611911
B,Epithelial,TLN1,ITGB5,0.3918356,1.0,0.11249767,-0.1821823047460013,-0.23135802552380155,0.0065570273,0.7754345,1.0,0.4546067605850346
SmoothMuscle,Macrophage,APP,TNFRSF21,0.54365444,0.0,0.12453041,0.14904866818479212,0.06879299206158564,0.014493445,0.7841581,0.3124148183933097,0.4546067605850346
CD8T,SmoothMuscle,TGFB1,SDC2,0.724632,0.0,0.52281165,0.603530375306325,0.6174750181927391,0.03270336,0.8815719,0.05851709003452131,0.45466025577002633
CD8T,CD8T,ICAM2,ITGAL_ITGB2,0.4716936,0.0,0.124530874,0.6889202573657206,0.6190188878351872,0.011505252,0.7841584,0.194818677876606,0.45466043394603006
pDC,Mast,COL6A1,ITGAV_ITGB8,0.11246242,1.0,0.011914507,-0.5430165172134045,-1.005021281580165,0.0012559843,0.52913404,1.0,0.4547130580801979
SmoothMuscle,Epithelial,LAMB2,DAG1,0.3925374,0.0,0.12453292,0.3700438272213874,0.30075420476981407,0.045617312,0.7841599,0.05851709003452131,0.4547141115315064
pDC,CD8T,ICAM1,SPN,0.39178848,0.0,0.10231067,0.598206253942852,0.5018040226123074,0.01763627,0.7670623,0.05896846364276576,0.4547141115315064
Treg,B,SIRPG,CD47,0.7245863,0.0,0.50467,1.75188470202807,0.8363241921169609,0.055026878,0.87971586,0.020877031750029893,0.4547651771854492
B,Treg,CD47,SIRPG,0.7245863,0.0,0.50467,1.75188470202807,0.8363241921169609,0.055026878,0.87971586,0.020877031750029893,0.4547651771854492
Plasma,pDC,COL4A4,CD47,0.5136701,0.0,0.097428896,0.6926676763932923,0.32047956272373346,0.033505056,0.76266587,0.05851709003452131,0.45476764083050325
Epithelial,NK,TIMP2,CD44,0.46225703,1.0,0.124557756,-0.36083123935224787,-0.7640929760294531,0.0014703481,0.7841767,1.0,0.45482132685343735
Mono,Macrophage,ICAM1,ITGAM_ITGB2,0.39176035,0.0,0.11780442,0.8461245300284828,0.5827335870128246,0.039153248,0.7794222,0.05851709003452131,0.45482132685343735
Mono,Plasma,TGFB1,LPP,0.5472996,0.0,0.09741691,0.0840687859722466,-0.02170949481048673,0.0018961662,0.7626547,1.0,0.4548750171013506
Macrophage,B,ADAM15,ITGB1,0.4081913,1.0,0.124574,-0.47055553187855753,-0.49549786646249927,0.0041942718,0.78418773,1.0,0.4548750171013506
Plasma,pDC,APOE,SCARB1,0.11897163,1.0,0.011925392,-0.1697208405049069,-1.1973754075387542,0.0022684836,0.52924776,1.0,0.454882163462742
Macrophage,Plasma,TNFSF13B,CD40,0.45431894,0.0,0.12458628,0.7952958442610943,0.5549650495069698,0.020195127,0.7841961,0.05851709003452131,0.45492871157440906
Endothelial,CD4T,CD58,CD2,0.99929506,0.0,0.2994704,0.986445778227001,1.0616611423430413,0.014330837,0.84925854,0.10787809763822358,0.45494013262487737
Macrophage,Macrophage,TGFB1,ENG,0.7245159,0.0,0.51294607,0.45286221415740496,0.3015556600771557,0.016144853,0.8805738,0.07645757269329283,0.45494013262487737
Stromal_Fib,Plasma,ARF1,INSR,0.47859663,1.0,0.09740933,-0.203670857101784,-0.3197070247125827,0.0036032773,0.76264775,1.0,0.4549822577136739
CD4T,Treg,GRN,TNFRSF1B,0.61340874,0.0,0.12460037,0.3133721506101119,0.029349512359859387,0.0019562093,0.7842057,1.0,0.4549822577136739
Endothelial,Stromal_Fib,LRPAP1,LRP1,0.72447085,0.0,0.4984874,0.07844850932128763,0.10521459123095123,0.016358508,0.8790622,0.5040455382331036,0.4550101118925285
Endothelial,Stromal_Fib,SNCA,LAG3,0.11442506,0.0,0.011932178,0.126728033298182,0.07303028914368948,0.014154938,0.52931863,0.3641116666720964,0.45505126135503343
NK,CD8T,COL1A2,CD44,0.724458,1.0,0.33747125,0.018478414664063303,-0.8249679438561189,0.0043483227,0.856747,1.0,0.45508009518109155
Plasma,SmoothMuscle,PSEN1,NOTCH3,0.83461666,0.0,0.12460543,1.4758077082371448,1.1660408716565986,0.025759216,0.7842091,0.05671927986078797,0.4550896677630043
NK,CD4T,SPON2,ITGB1,0.72438174,1.0,0.5246576,-0.26329003650689153,-0.07270254626511163,0.011917196,0.88175577,1.0,0.4551500824902345
Treg,B,CALM1,KCNN4,1.0558176,0.0,0.2994232,0.6135710664675496,0.4028941214134823,0.016206548,0.84924847,0.07559898970404444,0.45518505277987953
Plasma,Mono,SELPLG,ITGAM,0.49043778,0.0,0.09735024,1.0493387909618441,0.6358245166405608,0.011316381,0.7625928,0.20319280232762638,0.45519694210848216
pDC,CD8T,LGALS9,CD44,0.72435117,0.0,0.33722395,0.4173060093469,0.43897984195343814,0.0078010526,0.85670197,0.48103757436023775,0.4552200738196259
Mast,Stromal_Fib,COL9A2,ITGA3_ITGB1,0.11352889,0.0,0.0119366525,0.3232261479356771,0.09763615410135887,0.017506167,0.5293653,0.2232796833553666,0.45522035175723796
pDC,NK,F11R,ITGAL_ITGB2,0.46159336,0.0,0.0973488,0.7173797785490327,0.6281673373168141,0.01904972,0.7625915,0.05851709003452131,0.45525066191189095
pDC,B,ARF6,SMAP1,0.3916296,0.21,0.10203589,-0.00874214000169482,-0.030074269054914587,0.0029243403,0.7668219,1.0,0.45525066191189095
Endothelial,Mono,ADAM9,ITGB1,0.55175626,1.0,0.12461413,-0.3712695693063575,-0.49776011248478,0.0043463255,0.78421503,1.0,0.4553043859416079
B,pDC,ACTR2,ADRB2,0.5508749,0.0,0.097348504,0.2519739796732846,0.15683315641458656,0.0043082917,0.76259124,0.8847314887959102,0.4553043859416079
SmoothMuscle,Endothelial,INHBA,ACTR2,0.4587884,0.0,0.124627195,0.1293387215030665,-0.006234956852943813,0.022157503,0.78422385,0.46313921806086983,0.45535811419779904
CD4T,Mono,SPON2,ITGB2,1.1344589,0.0,0.29931566,0.8564624427552056,0.6139965261287554,0.010893834,0.84922546,0.2228177653649429,0.4553600685378263
Stromal_Fib,Stromal_Fib,SERPINE2,LRP1,0.7241218,0.0,0.49786818,0.5380470545713805,1.0854562611771172,0.109463625,0.8789961,0.05851709003452131,0.4553600685378263
Macrophage,B,TNF,TNFRSF1B,0.11688665,1.0,0.011936769,-0.03951387603952951,-0.18768376092013067,0.0017121093,0.52936655,1.0,0.4553894346695215
Mono,Epithelial,PSAP,LRP1,1.4217507,0.0,0.21133636,0.5083501943599196,0.41112468535679936,0.0038946334,0.8255649,0.4974827698776975,0.4553894346695215
Mast,Mast,CALM3,KCNQ1,0.47220677,0.0,0.12463645,0.411704861668567,0.3141796693180189,0.01427371,0.7842301,0.10942676367950138,0.45541169402554504
Plasma,Mono,GNAI2,C5AR1,0.7241055,0.0,0.4978072,0.6789242570426073,0.36552385033564294,0.016448854,0.8789896,0.07230288823061731,0.4554300221708926
CD4T,CD8T,SPON2,ITGA4,0.41624686,0.0,0.09730083,0.3259250157414818,-0.017643277220212084,0.006164632,0.7625468,0.7667322190280336,0.45546543072317536
NK,Epithelial,TOR2A,ATP5F1B,0.6208053,0.0,0.124639705,0.29524650650768874,0.292698986981106,0.009153564,0.7842323,0.3382046637345666,0.45546543072317536
Stromal_Fib,Stromal_Fib,PDGFC,PDGFRA,0.7645026,0.0,0.29927418,0.5748329186657675,1.2396875877999256,0.16352132,0.84921664,0.04124208811271735,0.45550002957510305
Stromal_Fib,SmoothMuscle,LAMB1,CD44,0.72406244,0.0,0.5161257,0.36744760109946095,0.6586926470062635,0.023464847,0.88089836,0.05851709003452131,0.45550002957510305
Endothelial,Epithelial,LAMB2,ITGA2_ITGB1,0.40833467,0.0,0.124653034,0.46365961754449103,0.373736154016756,0.087156035,0.7842414,0.05851709003452131,0.45551917164777833
Epithelial,B,SPP1,S1PR1,0.41171265,0.0,0.097292356,0.4107017952795773,0.2247597333555834,0.027238738,0.7625389,0.07682034981854229,0.45551917164777833
pDC,Stromal_Fib,COL6A1,ITGA6,0.11261555,1.0,0.011940656,-0.5088464709991647,-1.2109418479720815,0.00097665,0.5294071,1.0,0.45555851009205
pDC,NK,ARPC5,ADRB2,0.80852574,0.0,0.29917833,0.6643976402959759,0.4693328459034105,0.0122877965,0.8491961,0.16388290516945606,0.4555700409979031
Epithelial,Treg,HLA-DMB,CD4,0.72405267,0.0,0.5133003,1.0186606304120898,0.9100189558800896,0.016569046,0.8806101,0.0708423123070933,0.4555700409979031
Plasma,Macrophage,HSPA4,TLR4,0.39151996,0.0,0.12394999,0.5322740538328506,0.33586089908335365,0.015490851,0.7837626,0.08641131153047162,0.4556265134754794
Macrophage,NK,CD55,ADGRE5,0.72404695,0.0,0.47876507,0.5955481218529689,0.5675000398180905,0.0129050715,0.8768999,0.14443777877698738,0.455640056438961
Stromal_Fib,NK,FBN1,ITGA5,0.41544318,0.0,0.097280726,0.27178182274612517,0.5243740564186282,0.038261395,0.7625282,0.12186062979174556,0.4556802670699872
Macrophage,Treg,ICAM1,IL2RG,0.7240041,0.0,0.3232775,1.191719802263469,0.9438907799854661,0.03899344,0.85408986,0.05851709003452131,0.45571007589794493
Epithelial,Plasma,NTN4,DCC,0.14707078,0.0,0.0119444365,0.5906051932330887,0.19623560900371795,0.1396261,0.5294465,0.09863586635868003,0.45572757802498925
SmoothMuscle,Stromal_Fib,APOE,VLDLR,0.39143738,1.0,0.119395986,0.05307681470588159,-0.1444182248578853,0.038834978,0.78057367,1.0,0.45573402489213233
Macrophage,Mono,C3,LRP1,0.72398376,0.0,0.41093716,0.42149970657159885,0.25853684091038354,0.047950737,0.8684142,0.05851709003452131,0.45578009937452313
NK,Epithelial,CALM1,KCNQ1,1.1648319,0.0,0.29914048,0.6341045271175711,0.5674224455508274,0.013564034,0.84918797,0.12527153278587877,0.45578009937452313
Treg,Macrophage,CD99,PILRB,0.4734249,1.0,0.09727685,-0.2567113131548875,-0.24671184188602624,0.0029739225,0.76252455,1.0,0.45578778694208066
NK,Treg,CD99,PILRB,0.6584855,0.0,0.12471041,-0.010069576033317582,0.0327281351399418,0.0038126144,0.7842803,1.0,0.45578778694208066
NK,pDC,LGALS9,SLC1A5,0.3914286,0.0,0.113264225,0.4142962934499642,0.28435966117575384,0.011092302,0.7760252,0.21242717403653735,0.45578778694208066
Mono,Epithelial,APOE,LRP4,0.12913814,1.0,0.01194532,-0.059273711409495555,-0.7355580949427687,0.017828519,0.5294558,1.0,0.45589663846850537
Endothelial,Plasma,HLA-C,LILRB1,1.4216042,0.0,0.2898813,0.36922961142623895,0.3141533145168933,0.0035898662,0.8471636,0.4974827698776975,0.45589663846850537
B,Mono,ADAM28,ITGA4,0.7239368,0.0,0.50605017,1.5707004323879752,1.0478681201959674,0.041070577,0.8798603,0.05750908769475852,0.4559201583791355
CD4T,Mono,COL1A1,CD44,1.0021797,0.0,0.29905266,0.45056389179984613,-0.862778358434122,0.0038394446,0.8491692,1.0,0.4559201583791355
Plasma,Epithelial,ADAM17,ITGB1,0.6873231,1.0,0.1247226,-0.22407110405357017,-0.3461796308180731,0.0029024412,0.7842886,1.0,0.4559489456852869
Mono,Mast,TGFB1,ITGB1,0.72393215,1.0,0.44957882,-0.10326838109145003,-0.3274172458213234,0.0037312577,0.8734646,1.0,0.455990193906506
NK,Mono,TOR2A,ATP5F1B,0.49642026,0.0,0.09723541,0.10101566757633396,0.06590183295191483,0.0071409885,0.762486,0.5792199904958218,0.4560027246360979
Plasma,CD8T,SELPLG,ITGB2,0.6126492,0.0,0.12473728,0.42098735022709677,0.3729083271157637,0.0037757691,0.7842986,0.4974827698776975,0.45605635501642966
Endothelial,Mast,SPP1,CD44,0.85373455,0.0,0.2989708,0.5471827530047072,0.10844398034981995,0.00887246,0.8491517,0.3611189839016369,0.4560602334501437
SmoothMuscle,Endothelial,ARF1,INSR,0.72391737,0.0,0.5205164,0.25971590550869633,0.3961589108119708,0.01925447,0.88134205,0.1344803845353072,0.4560602334501437
Endothelial,Stromal_Fib,PTDSS1,SCARB1,0.110666744,0.0,0.011947825,0.021461149120840583,0.015084186837669086,0.0064067347,0.5294818,0.7280328860929123,0.4560656914227639
Plasma,Plasma,CALM1,HMMR,0.5545221,1.0,0.09723428,-0.10483937537239871,-0.27119504838091685,0.01496454,0.7624849,1.0,0.4561101424126611
Epithelial,NK,COL4A2,CD44,0.4623759,1.0,0.12473864,-0.15803638027651618,-0.4221727067591521,0.0032456953,0.7842995,1.0,0.4561101424126611
CD4T,Mono,AGTRAP,RACK1,1.222857,1.0,0.29889274,-0.3801665464187105,-0.3973531500972769,0.0023427692,0.8491349,1.0,0.45613027700971687
Endothelial,Epithelial,COL4A2,ITGB5,0.4241814,0.0,0.12474111,0.08521336921186025,0.08650111874262825,0.028777601,0.7843012,0.481585843373565,0.4561639340378586
SmoothMuscle,NK,TGFB1,ITGB1,0.7380522,1.0,0.29885113,-0.2527659224969502,-0.3407496359562661,0.0024803004,0.84912604,1.0,0.45620032458489357
Stromal_Fib,pDC,COL4A1,CD44,0.72384346,0.0,0.5235873,0.2343144837688167,0.20712963378079557,0.014056515,0.88164926,0.16351663537502617,0.45620032458489357
SmoothMuscle,Stromal_Fib,RTN4,S1PR2,0.4927162,1.0,0.09720792,0.044862304749012386,0.019171794980094192,0.016068092,0.76246035,1.0,0.45621757705706634
Epithelial,Epithelial,VEGFC,NRP2,0.11067053,1.0,0.01194913,-0.05460872787647235,-0.1714373301191685,0.016227694,0.5294955,1.0,0.456234736887931
Stromal_Fib,Mono,CALM1,KCNN4,0.63587654,1.0,0.12475764,-0.0017453048513576819,-0.3675070691495974,0.006752619,0.78431237,1.0,0.4562713771286794
Stromal_Fib,Mono,HLA-DPA1,CD4,0.4950459,0.0,0.09719077,0.5508555015272187,-0.7800864573643068,0.0012228595,0.7624444,1.0,0.4562713771286794
Endothelial,B,COL1A2,CD44,0.44840106,1.0,0.09718144,-0.2930867047203749,-1.4291318928820127,0.0012521845,0.7624357,1.0,0.45637898996046455
Mast,Stromal_Fib,LTB,CD40,0.11479473,1.0,0.011955004,-0.15330802577301803,-0.5356250392739329,0.00050259096,0.5295567,1.0,0.45640377486417244
Mast,Epithelial,VEGFA,ITGB1,0.75541776,1.0,0.2986332,0.01564505624363037,-0.08469864509928487,0.0120638665,0.8490793,1.0,0.456410491400728
CD4T,SmoothMuscle,CALM3,RYR2,0.3923902,0.0,0.097177126,0.3213840217584547,0.1601463011216647,0.04012839,0.7624317,0.13421720073129198,0.4564326498378173
B,Treg,ICOSLG,CTLA4,0.62696534,0.0,0.12478248,3.3244481091492766,1.2457833181318878,0.18205267,0.7843292,0.0011527097854556502,0.45648646681626787
SmoothMuscle,Macrophage,SPON2,ITGAM,0.39113572,0.0,0.117079064,0.4874980506604445,0.06925108515392031,0.016364094,0.77889085,0.2751092203588946,0.45648646681626787
Endothelial,Mono,VCAM1,ITGA4_ITGB1,0.3911334,0.0,0.11357848,0.5488977517170265,0.4840307943407902,0.03600403,0.7762659,0.05851709003452131,0.45654028802484714
Mast,Epithelial,CALM1,KCNN4,0.65428823,1.0,0.124812715,0.012109383496471615,-0.09994480342307943,0.0067556,0.78434974,1.0,0.45654028802484714
Stromal_Fib,CD4T,APP,PTGER2,0.72374696,0.0,0.3759553,0.5306083187952666,0.5203761741695316,0.029305609,0.86324704,0.05851709003452131,0.4565506226832198
Endothelial,CD4T,GNAI2,CXCR3,0.8609972,0.0,0.29860076,0.5765527761824664,0.5122089572670194,0.008066362,0.84907234,0.44983508627815194,0.4565506226832198
pDC,Stromal_Fib,TNFSF13,TNFRSF14,0.11277306,1.0,0.011961567,0.2783911061531572,-0.11597819516683641,0.014061284,0.52962506,1.0,0.45657277531847296
NK,Plasma,ARF1,INSR,0.47745842,1.0,0.097145796,-0.20551268981884743,-0.24670679062567402,0.0035935289,0.7624025,1.0,0.4565941134637214
CD8T,Plasma,NUCB2,ERAP1,0.4065937,0.0,0.097144455,0.09417259203549525,0.14979022492592742,0.005833858,0.76240116,0.8453874520123682,0.45664779020186774
Treg,Endothelial,TIGIT,PVR,0.7734528,0.0,0.12484983,2.2755991771201263,1.2798512197154681,0.14250219,0.78437483,0.0009079000520950342,0.45670162408981185
Macrophage,Treg,IL15,IL2RA,0.56189865,0.0,0.097142674,2.297517916836122,1.0684381018620408,0.069727525,0.76239955,0.007935286747118178,0.45670162408981185
Plasma,pDC,ICAM4,ITGAL,0.17100452,0.0,0.011967691,0.3575740381349548,0.08984992212932014,0.014062032,0.5296888,0.23650754753382008,0.4567417983186914
Mono,CD4T,APOE,SORL1,0.39109957,1.0,0.115641624,-0.0011252691014010385,-0.5549734481328796,0.003818757,0.77782524,1.0,0.45675546220854923
NK,Macrophage,APP,LRP1,0.48623413,1.0,0.097135894,-0.21657362712352562,-0.455643564815027,0.0035559016,0.76239324,1.0,0.45675546220854923
Plasma,Mono,ADAM10,IL6R,0.42174006,0.0,0.09711853,0.6925473278469174,0.3308657148763815,0.0074085607,0.76237696,0.4974827698776975,0.4568093045582463
Endothelial,Mono,JAM3,ITGAM_ITGB2,0.5062728,0.0,0.124865994,1.1109472370663906,0.7257032543222474,0.07651065,0.7843858,0.029972046841149416,0.4568629981598346
NK,CD4T,COL1A1,CD44,0.7236019,1.0,0.39808747,0.024751329400830135,-1.1035085265725364,0.005110922,0.8665885,1.0,0.4569010211218707
Treg,Stromal_Fib,APOE,SCARB1,0.1108146,1.0,0.011975434,-0.27766054309893073,-1.1557811065499628,0.002278003,0.5297694,1.0,0.4569108138304817
B,Mono,LUM,ITGB1,0.5518959,1.0,0.12488665,-0.5255437038979329,-1.7095883476191436,0.0021636155,0.78439975,1.0,0.4569707039914799
Macrophage,Stromal_Fib,TIMP2,ITGA3,0.6286251,0.0,0.09710456,0.06340976100773113,-0.004891360405297723,0.012722287,0.762364,0.5561084205929259,0.4569707039914799
Macrophage,B,TGFB1,ITGB1,0.7235997,1.0,0.51141787,-0.1396368912827956,-0.19453239718834164,0.0042444873,0.8804168,1.0,0.4569711128467903
Macrophage,NK,CXCL12,CXCR4,0.49325043,0.0,0.09709855,0.15997526339437407,0.30738828461851975,0.0062445384,0.7623583,0.7493893073547543,0.45702456325465557
Macrophage,Macrophage,CALR,SCARF1,0.78038645,0.0,0.12489266,0.19798703450492744,0.16945876818428918,0.012180328,0.78440386,0.21462514391257642,0.45702456325465557
